node_id,label,rung,class,family,unit,value,source
Sys_MRMBE5_009,Chemical_System,,,,,,Expansion
Ref_Sys_MRMBE5_009,Reference_Data,,,,,-23.7,
Sys_MRMBE5_010,Chemical_System,,,,,,Expansion
Ref_Sys_MRMBE5_010,Reference_Data,,,,,-15.9,
Sys_CExMR335_001,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_001,Reference_Data,,,,,-7.3,
Sys_CExMR335_002,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_002,Reference_Data,,,,,-11.2,
Sys_CExMR335_003,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_003,Reference_Data,,,,,-71.1,
Sys_CExMR335_004,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_004,Reference_Data,,,,,-73.2,
Sys_CExMR335_005,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_005,Reference_Data,,,,,-17.5,
Sys_CExMR335_006,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_006,Reference_Data,,,,,-40.7,
Sys_CExMR335_007,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_007,Reference_Data,,,,,-8.8,
Sys_CExMR335_008,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_008,Reference_Data,,,,,-63.1,
Sys_CExMR335_009,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_009,Reference_Data,,,,,-56.4,
Sys_CExMR335_010,Chemical_System,,,,,,Expansion
Ref_Sys_CExMR335_010,Reference_Data,,,,,-97.7,
Sys_CDIE20_001,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_001,Reference_Data,,,,,-91.2,
Sys_CDIE20_002,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_002,Reference_Data,,,,,-14.1,
Sys_CDIE20_003,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_003,Reference_Data,,,,,-64.5,
Sys_CDIE20_004,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_004,Reference_Data,,,,,-5.7,
Sys_CDIE20_005,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_005,Reference_Data,,,,,-34.4,
Sys_CDIE20_006,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_006,Reference_Data,,,,,-85.5,
Sys_CDIE20_007,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_007,Reference_Data,,,,,-86.5,
Sys_CDIE20_008,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_008,Reference_Data,,,,,-73.7,
Sys_CDIE20_009,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_009,Reference_Data,,,,,-8.9,
Sys_CDIE20_010,Chemical_System,,,,,,Expansion
Ref_Sys_CDIE20_010,Reference_Data,,,,,-74.7,
Sys_charge-transfer (CT) complexes subset_001,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_001,Reference_Data,,,,,-40.2,
Sys_charge-transfer (CT) complexes subset_002,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_002,Reference_Data,,,,,-76.8,
Sys_charge-transfer (CT) complexes subset_003,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_003,Reference_Data,,,,,-39.3,
Sys_charge-transfer (CT) complexes subset_004,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_004,Reference_Data,,,,,-73.9,
Sys_charge-transfer (CT) complexes subset_005,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_005,Reference_Data,,,,,-99.8,
Sys_charge-transfer (CT) complexes subset_006,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_006,Reference_Data,,,,,-64.1,
Sys_charge-transfer (CT) complexes subset_007,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_007,Reference_Data,,,,,-20.7,
Sys_charge-transfer (CT) complexes subset_008,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_008,Reference_Data,,,,,-10.0,
Sys_charge-transfer (CT) complexes subset_009,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_009,Reference_Data,,,,,-30.9,
Sys_charge-transfer (CT) complexes subset_010,Chemical_System,,,,,,Expansion
Ref_Sys_charge-transfer (CT) complexes subset_010,Reference_Data,,,,,-53.0,
Sys_MMUE (Metal Binding)_001,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_001,Reference_Data,,,,,-85.6,
Sys_MMUE (Metal Binding)_002,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_002,Reference_Data,,,,,-63.7,
Sys_MMUE (Metal Binding)_003,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_003,Reference_Data,,,,,-1.9,
Sys_MMUE (Metal Binding)_004,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_004,Reference_Data,,,,,-68.5,
Sys_MMUE (Metal Binding)_005,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_005,Reference_Data,,,,,-87.8,
Sys_MMUE (Metal Binding)_006,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_006,Reference_Data,,,,,-12.0,
Sys_MMUE (Metal Binding)_007,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_007,Reference_Data,,,,,-13.1,
Sys_MMUE (Metal Binding)_008,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_008,Reference_Data,,,,,-21.7,
Sys_MMUE (Metal Binding)_009,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_009,Reference_Data,,,,,-79.0,
Sys_MMUE (Metal Binding)_010,Chemical_System,,,,,,Expansion
Ref_Sys_MMUE (Metal Binding)_010,Reference_Data,,,,,-60.9,
Sys_OH_001,Chemical_System,,,,,,Expansion
Ref_Sys_OH_001,Reference_Data,,,,,-87.1,
Sys_OH_002,Chemical_System,,,,,,Expansion
Ref_Sys_OH_002,Reference_Data,,,,,-73.9,
Sys_OH_003,Chemical_System,,,,,,Expansion
Ref_Sys_OH_003,Reference_Data,,,,,-28.5,
Sys_OH_004,Chemical_System,,,,,,Expansion
Ref_Sys_OH_004,Reference_Data,,,,,-56.0,
Sys_OH_005,Chemical_System,,,,,,Expansion
Ref_Sys_OH_005,Reference_Data,,,,,-9.4,
Sys_OH_006,Chemical_System,,,,,,Expansion
Ref_Sys_OH_006,Reference_Data,,,,,-92.9,
Sys_OH_007,Chemical_System,,,,,,Expansion
Ref_Sys_OH_007,Reference_Data,,,,,-84.9,
Sys_OH_008,Chemical_System,,,,,,Expansion
Ref_Sys_OH_008,Reference_Data,,,,,-66.6,
Sys_OH_009,Chemical_System,,,,,,Expansion
Ref_Sys_OH_009,Reference_Data,,,,,-2.6,
Sys_OH_010,Chemical_System,,,,,,Expansion
Ref_Sys_OH_010,Reference_Data,,,,,-64.6,
Sys_Database 2015B_001,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_001,Reference_Data,,,,,-98.0,
Sys_Database 2015B_002,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_002,Reference_Data,,,,,-29.8,
Sys_Database 2015B_003,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_003,Reference_Data,,,,,-76.6,
Sys_Database 2015B_004,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_004,Reference_Data,,,,,-1.6,
Sys_Database 2015B_005,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_005,Reference_Data,,,,,-39.4,
Sys_Database 2015B_006,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_006,Reference_Data,,,,,-79.5,
Sys_Database 2015B_007,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_007,Reference_Data,,,,,-47.3,
Sys_Database 2015B_008,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_008,Reference_Data,,,,,-49.1,
Sys_Database 2015B_009,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_009,Reference_Data,,,,,-5.3,
Sys_Database 2015B_010,Chemical_System,,,,,,Expansion
Ref_Sys_Database 2015B_010,Reference_Data,,,,,-14.7,
Sys_BH76RC_001,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_001,Reference_Data,,,,,-79.9,
Sys_BH76RC_002,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_002,Reference_Data,,,,,-0.1,
Sys_BH76RC_003,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_003,Reference_Data,,,,,-80.6,
Sys_BH76RC_004,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_004,Reference_Data,,,,,-94.6,
Sys_BH76RC_005,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_005,Reference_Data,,,,,-56.0,
Sys_BH76RC_006,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_006,Reference_Data,,,,,-53.7,
Sys_BH76RC_007,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_007,Reference_Data,,,,,-27.8,
Sys_BH76RC_008,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_008,Reference_Data,,,,,-39.1,
Sys_BH76RC_009,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_009,Reference_Data,,,,,-95.5,
Sys_BH76RC_010,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_010,Reference_Data,,,,,-83.3,
Sys_BH76RC_011,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_011,Reference_Data,,,,,-43.4,
Sys_BH76RC_012,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_012,Reference_Data,,,,,-79.4,
Sys_BH76RC_013,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_013,Reference_Data,,,,,-68.2,
Sys_BH76RC_014,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_014,Reference_Data,,,,,-51.8,
Sys_BH76RC_015,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_015,Reference_Data,,,,,-71.2,
Sys_BH76RC_016,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_016,Reference_Data,,,,,-42.7,
Sys_BH76RC_017,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_017,Reference_Data,,,,,-20.3,
Sys_BH76RC_018,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_018,Reference_Data,,,,,-58.0,
Sys_BH76RC_019,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_019,Reference_Data,,,,,-78.6,
Sys_BH76RC_020,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_020,Reference_Data,,,,,-24.3,
Sys_BH76RC_021,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_021,Reference_Data,,,,,-63.0,
Sys_BH76RC_022,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_022,Reference_Data,,,,,-9.2,
Sys_BH76RC_023,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_023,Reference_Data,,,,,-74.4,
Sys_BH76RC_024,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_024,Reference_Data,,,,,-63.9,
Sys_BH76RC_025,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_025,Reference_Data,,,,,-84.3,
Sys_BH76RC_026,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_026,Reference_Data,,,,,-96.8,
Sys_BH76RC_027,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_027,Reference_Data,,,,,-63.3,
Sys_BH76RC_028,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_028,Reference_Data,,,,,-42.1,
Sys_BH76RC_029,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_029,Reference_Data,,,,,-90.1,
Sys_BH76RC_030,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_030,Reference_Data,,,,,-82.8,
Sys_BH76RC_031,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_031,Reference_Data,,,,,-78.5,
Sys_BH76RC_032,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_032,Reference_Data,,,,,-46.7,
Sys_BH76RC_033,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_033,Reference_Data,,,,,-58.9,
Sys_BH76RC_034,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_034,Reference_Data,,,,,-1.5,
Sys_BH76RC_035,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_035,Reference_Data,,,,,-90.4,
Sys_BH76RC_036,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_036,Reference_Data,,,,,-43.4,
Sys_BH76RC_037,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_037,Reference_Data,,,,,-58.6,
Sys_BH76RC_038,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_038,Reference_Data,,,,,-91.4,
Sys_BH76RC_039,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_039,Reference_Data,,,,,-16.3,
Sys_BH76RC_040,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_040,Reference_Data,,,,,-65.2,
Sys_BH76RC_041,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_041,Reference_Data,,,,,-51.6,
Sys_BH76RC_042,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_042,Reference_Data,,,,,-94.5,
Sys_BH76RC_043,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_043,Reference_Data,,,,,-35.8,
Sys_BH76RC_044,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_044,Reference_Data,,,,,-76.9,
Sys_BH76RC_045,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_045,Reference_Data,,,,,-1.8,
Sys_BH76RC_046,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_046,Reference_Data,,,,,-61.1,
Sys_BH76RC_047,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_047,Reference_Data,,,,,-89.5,
Sys_BH76RC_048,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_048,Reference_Data,,,,,-20.9,
Sys_BH76RC_049,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_049,Reference_Data,,,,,-48.2,
Sys_BH76RC_050,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_050,Reference_Data,,,,,-38.0,
Sys_BH76RC_051,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_051,Reference_Data,,,,,-90.5,
Sys_BH76RC_052,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_052,Reference_Data,,,,,-64.8,
Sys_BH76RC_053,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_053,Reference_Data,,,,,-83.1,
Sys_BH76RC_054,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_054,Reference_Data,,,,,-55.1,
Sys_BH76RC_055,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_055,Reference_Data,,,,,-11.3,
Sys_BH76RC_056,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_056,Reference_Data,,,,,-4.1,
Sys_BH76RC_057,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_057,Reference_Data,,,,,-24.5,
Sys_BH76RC_058,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_058,Reference_Data,,,,,-79.5,
Sys_BH76RC_059,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_059,Reference_Data,,,,,-32.1,
Sys_BH76RC_060,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_060,Reference_Data,,,,,-26.0,
Sys_BH76RC_061,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_061,Reference_Data,,,,,-98.5,
Sys_BH76RC_062,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_062,Reference_Data,,,,,-29.8,
Sys_BH76RC_063,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_063,Reference_Data,,,,,-80.2,
Sys_BH76RC_064,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_064,Reference_Data,,,,,-64.7,
Sys_BH76RC_065,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_065,Reference_Data,,,,,-17.1,
Sys_BH76RC_066,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_066,Reference_Data,,,,,-18.3,
Sys_BH76RC_067,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_067,Reference_Data,,,,,-35.1,
Sys_BH76RC_068,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_068,Reference_Data,,,,,-15.8,
Sys_BH76RC_069,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_069,Reference_Data,,,,,-93.7,
Sys_BH76RC_070,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_070,Reference_Data,,,,,-98.4,
Sys_BH76RC_071,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_071,Reference_Data,,,,,-5.3,
Sys_BH76RC_072,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_072,Reference_Data,,,,,-10.4,
Sys_BH76RC_073,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_073,Reference_Data,,,,,-2.5,
Sys_BH76RC_074,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_074,Reference_Data,,,,,-15.5,
Sys_BH76RC_075,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_075,Reference_Data,,,,,-28.1,
Sys_BH76RC_076,Chemical_System,,,,,,Expansion
Ref_Sys_BH76RC_076,Reference_Data,,,,,-36.3,
Sys_Intermolecular_NCIs_001,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_001,Reference_Data,,,,,-42.8,
Sys_Intermolecular_NCIs_002,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_002,Reference_Data,,,,,-36.5,
Sys_Intermolecular_NCIs_003,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_003,Reference_Data,,,,,-38.5,
Sys_Intermolecular_NCIs_004,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_004,Reference_Data,,,,,-20.5,
Sys_Intermolecular_NCIs_005,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_005,Reference_Data,,,,,-67.2,
Sys_Intermolecular_NCIs_006,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_006,Reference_Data,,,,,-90.4,
Sys_Intermolecular_NCIs_007,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_007,Reference_Data,,,,,-39.6,
Sys_Intermolecular_NCIs_008,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_008,Reference_Data,,,,,-7.9,
Sys_Intermolecular_NCIs_009,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_009,Reference_Data,,,,,-29.8,
Sys_Intermolecular_NCIs_010,Chemical_System,,,,,,Expansion
Ref_Sys_Intermolecular_NCIs_010,Reference_Data,,,,,-15.5,
Sys_BH76_001,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_001,Reference_Data,,,,,-44.9,
Sys_BH76_002,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_002,Reference_Data,,,,,-22.4,
Sys_BH76_003,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_003,Reference_Data,,,,,-18.4,
Sys_BH76_004,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_004,Reference_Data,,,,,-89.6,
Sys_BH76_005,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_005,Reference_Data,,,,,-41.9,
Sys_BH76_006,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_006,Reference_Data,,,,,-17.8,
Sys_BH76_007,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_007,Reference_Data,,,,,-81.1,
Sys_BH76_008,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_008,Reference_Data,,,,,-74.3,
Sys_BH76_009,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_009,Reference_Data,,,,,-12.9,
Sys_BH76_010,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_010,Reference_Data,,,,,-1.6,
Sys_BH76_011,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_011,Reference_Data,,,,,-17.4,
Sys_BH76_012,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_012,Reference_Data,,,,,-86.9,
Sys_BH76_013,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_013,Reference_Data,,,,,-7.3,
Sys_BH76_014,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_014,Reference_Data,,,,,-55.2,
Sys_BH76_015,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_015,Reference_Data,,,,,-70.0,
Sys_BH76_016,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_016,Reference_Data,,,,,-85.7,
Sys_BH76_017,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_017,Reference_Data,,,,,-6.4,
Sys_BH76_018,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_018,Reference_Data,,,,,-45.8,
Sys_BH76_019,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_019,Reference_Data,,,,,-13.5,
Sys_BH76_020,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_020,Reference_Data,,,,,-66.4,
Sys_BH76_021,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_021,Reference_Data,,,,,-66.6,
Sys_BH76_022,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_022,Reference_Data,,,,,-27.2,
Sys_BH76_023,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_023,Reference_Data,,,,,-20.1,
Sys_BH76_024,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_024,Reference_Data,,,,,-71.9,
Sys_BH76_025,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_025,Reference_Data,,,,,-64.9,
Sys_BH76_026,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_026,Reference_Data,,,,,-20.3,
Sys_BH76_027,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_027,Reference_Data,,,,,-47.0,
Sys_BH76_028,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_028,Reference_Data,,,,,-49.7,
Sys_BH76_029,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_029,Reference_Data,,,,,-3.2,
Sys_BH76_030,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_030,Reference_Data,,,,,-65.2,
Sys_BH76_031,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_031,Reference_Data,,,,,-98.2,
Sys_BH76_032,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_032,Reference_Data,,,,,-68.2,
Sys_BH76_033,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_033,Reference_Data,,,,,-98.0,
Sys_BH76_034,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_034,Reference_Data,,,,,-33.4,
Sys_BH76_035,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_035,Reference_Data,,,,,-78.2,
Sys_BH76_036,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_036,Reference_Data,,,,,-75.8,
Sys_BH76_037,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_037,Reference_Data,,,,,-86.3,
Sys_BH76_038,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_038,Reference_Data,,,,,-55.1,
Sys_BH76_039,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_039,Reference_Data,,,,,-55.2,
Sys_BH76_040,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_040,Reference_Data,,,,,-93.4,
Sys_BH76_041,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_041,Reference_Data,,,,,-11.9,
Sys_BH76_042,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_042,Reference_Data,,,,,-53.0,
Sys_BH76_043,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_043,Reference_Data,,,,,-90.5,
Sys_BH76_044,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_044,Reference_Data,,,,,-43.2,
Sys_BH76_045,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_045,Reference_Data,,,,,-49.2,
Sys_BH76_046,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_046,Reference_Data,,,,,-23.3,
Sys_BH76_047,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_047,Reference_Data,,,,,-50.2,
Sys_BH76_048,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_048,Reference_Data,,,,,-86.8,
Sys_BH76_049,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_049,Reference_Data,,,,,-67.5,
Sys_BH76_050,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_050,Reference_Data,,,,,-78.9,
Sys_BH76_051,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_051,Reference_Data,,,,,-82.2,
Sys_BH76_052,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_052,Reference_Data,,,,,-61.9,
Sys_BH76_053,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_053,Reference_Data,,,,,-38.4,
Sys_BH76_054,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_054,Reference_Data,,,,,-33.1,
Sys_BH76_055,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_055,Reference_Data,,,,,-2.0,
Sys_BH76_056,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_056,Reference_Data,,,,,-0.3,
Sys_BH76_057,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_057,Reference_Data,,,,,-76.6,
Sys_BH76_058,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_058,Reference_Data,,,,,-56.3,
Sys_BH76_059,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_059,Reference_Data,,,,,-17.1,
Sys_BH76_060,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_060,Reference_Data,,,,,-48.2,
Sys_BH76_061,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_061,Reference_Data,,,,,-98.7,
Sys_BH76_062,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_062,Reference_Data,,,,,-73.0,
Sys_BH76_063,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_063,Reference_Data,,,,,-18.8,
Sys_BH76_064,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_064,Reference_Data,,,,,-8.2,
Sys_BH76_065,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_065,Reference_Data,,,,,-12.6,
Sys_BH76_066,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_066,Reference_Data,,,,,-63.2,
Sys_BH76_067,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_067,Reference_Data,,,,,-85.8,
Sys_BH76_068,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_068,Reference_Data,,,,,-31.1,
Sys_BH76_069,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_069,Reference_Data,,,,,-97.6,
Sys_BH76_070,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_070,Reference_Data,,,,,-73.8,
Sys_BH76_071,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_071,Reference_Data,,,,,-35.4,
Sys_BH76_072,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_072,Reference_Data,,,,,-97.3,
Sys_BH76_073,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_073,Reference_Data,,,,,-35.6,
Sys_BH76_074,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_074,Reference_Data,,,,,-76.4,
Sys_BH76_075,Chemical_System,,,,,,Expansion
Ref_Sys_BH76_075,Reference_Data,,,,,-89.9,
Sys_BH76_076,Chemical_System,,,,,,Expansion
